N/A,2013,16-Mar-13,SANTA BARBARA,42S08N32W30,BROCCOLI,SUSTAIN,16.3962,N/A,N/A,8.5,A,G
N/A,2013,18-Feb-13,SANTA BARBARA,42S09N33W18,BROCCOLI,SUSTAIN,17.3199,N/A,N/A,9,A,G
N/A,2013,6-Mar-13,SANTA BARBARA,42S08N32W30,BROCCOLI,SUSTAIN,16.3962,N/A,N/A,8.5,A,G
N/A,2013,16-Feb-13,SANTA BARBARA,42S10N35W27,BROCCOLI,SUSTAIN,20.1681,N/A,N/A,10.5,A,G
N/A,2013,23-Jul-13,SANTA BARBARA,42S10N35W27,BROCCOLI,SUSTAIN,17.3199,N/A,N/A,9,A,G
N/A,2013,7-Mar-13,SANTA BARBARA,42S09N34W09,BROCCOLI,SUSTAIN,16.3962,N/A,N/A,8.5,A,G
N/A,2013,22-Mar-13,SANTA BARBARA,42S08N32W30,BROCCOLI,SUSTAIN,20.7839,N/A,N/A,10.8,A,G
N/A,2013,9-Jan-13,SANTA BARBARA,42S09N32W06,BROCCOLI,SUSTAIN,16.3962,N/A,N/A,8.5,A,G
N/A,2013,27-Mar-13,SANTA BARBARA,42S08N32W30,BROCCOLI,SUSTAIN,15.3955,N/A,N/A,8,A,G
N/A,2013,17-Apr-13,SANTA BARBARA,42S09N34W09,BROCCOLI,SUSTAIN,17.3199,N/A,N/A,9,A,G
N/A,2013,17-Apr-13,SANTA BARBARA,42S10N34W32,BROCCOLI,SUSTAIN,19.2444,N/A,N/A,10,A,G
N/A,2013,30-Jan-13,SANTA BARBARA,42S10N35W21,BROCCOLI,SUSTAIN,21.1688,N/A,N/A,11,A,G
N/A,2013,14-Jun-13,SANTA BARBARA,42S10N36W12,BRUSSELS SPROUTS,SUSTAIN,3.31,N/A,N/A,5.5,A,G
N/A,2013,6-Jun-13,SANTA BARBARA,42S10N36W11,BRUSSELS SPROUTS,SUSTAIN,6.0042,N/A,N/A,10,A,G
N/A,2013,22-May-13,SANTA BARBARA,42S10N36W11,BRUSSELS SPROUTS,SUSTAIN,3.0021,N/A,N/A,5,A,G
N/A,2013,4-Jun-13,SANTA BARBARA,42S10N36W11,BRUSSELS SPROUTS,SUSTAIN,3.0021,N/A,N/A,5,A,G
N/A,2013,8-May-13,SANTA BARBARA,42S09N34W09,CABBAGE,SUSTAIN,9.6222,N/A,N/A,5,A,G
N/A,2013,27-Jul-13,SANTA BARBARA,42S10N35W27,CABBAGE,SUSTAIN,10.6229,N/A,N/A,5.5,A,G
N/A,2013,17-Aug-13,SANTA BARBARA,42S09N34W09,CABBAGE,SUSTAIN,1.9244,N/A,N/A,1,A,G
N/A,2013,29-Apr-13,SANTA BARBARA,42S09N34W09,CABBAGE,SUSTAIN,7.8517,N/A,N/A,4.1,A,G
N/A,2013,19-Mar-13,SANTA BARBARA,42S09N34W09,CABBAGE,SUSTAIN,4.3877,N/A,N/A,2.3,A,G
N/A,2013,24-Jun-13,SANTA BARBARA,42S09N34W09,CABBAGE,SUSTAIN,1.9244,N/A,N/A,1,A,G
N/A,2013,16-Jul-13,SANTA BARBARA,42S09N34W09,CABBAGE,SUSTAIN,3.8489,N/A,N/A,2,A,G
N/A,2013,19-Mar-13,SANTA BARBARA,42S09N34W09,CABBAGE,SUSTAIN,15.3955,N/A,N/A,8,A,G
N/A,2013,17-Aug-13,SANTA BARBARA,42S09N34W09,CABBAGE,SUSTAIN,9.6222,N/A,N/A,5,A,G
N/A,2013,29-Jul-13,SANTA BARBARA,42S09N34W09,CABBAGE,SUSTAIN,3.8489,N/A,N/A,2,A,G
N/A,2013,8-May-13,SANTA BARBARA,42S09N34W09,CABBAGE,SUSTAIN,1.9244,N/A,N/A,1,A,G
N/A,2013,19-Mar-13,SANTA BARBARA,42S09N34W09,CABBAGE,SUSTAIN,15.3955,N/A,N/A,8,A,G
N/A,2013,30-Jan-13,SANTA BARBARA,42S08N32W30,CABBAGE,SUSTAIN,13.4711,N/A,N/A,7,A,G
N/A,2013,18-May-13,SANTA BARBARA,42S09N34W09,CABBAGE,SUSTAIN,6.1582,N/A,N/A,3.2,A,G
N/A,2013,1-Jul-13,SANTA BARBARA,42S09N34W09,CABBAGE,SUSTAIN,12.5473,N/A,N/A,6.5,A,G
N/A,2013,4-Jun-13,SANTA BARBARA,42S09N34W09,CABBAGE,SUSTAIN,8.6215,N/A,N/A,4.5,A,G
N/A,2013,3-Aug-13,SANTA BARBARA,42S10N35W27,CABBAGE,SUSTAIN,8.6215,N/A,N/A,4.5,A,G
N/A,2013,12-Jan-13,SANTA BARBARA,42S08N32W30,CABBAGE,SUSTAIN,13.4711,N/A,N/A,7,A,G
N/A,2013,7-Feb-13,SANTA BARBARA,42S08N32W30,CABBAGE,SUSTAIN,9.6222,N/A,N/A,5,A,G
N/A,2013,1-Apr-13,SANTA BARBARA,42S09N34W09,CABBAGE,SUSTAIN,3.8489,N/A,N/A,2,A,G
N/A,2013,12-Mar-13,SANTA BARBARA,42S09N34W09,CABBAGE,SUSTAIN,11.5466,N/A,N/A,6,A,G
N/A,2013,4-Mar-13,SANTA BARBARA,42S09N33W18,CABBAGE,SUSTAIN,12.0855,N/A,N/A,6.3,A,G
N/A,2013,25-Apr-13,SANTA BARBARA,42S09N34W09,CABBAGE,SUSTAIN,5.7733,N/A,N/A,3,A,G
N/A,2013,23-Jul-13,SANTA BARBARA,42S08N32W30,CABBAGE,SUSTAIN,9.6222,N/A,N/A,5,A,G
N/A,2013,9-Dec-13,SANTA BARBARA,42S10N36W11,CABBAGE,SUSTAIN,0.9237,N/A,N/A,1.5,A,G
N/A,2013,9-Dec-13,SANTA BARBARA,42S10N36W11,CABBAGE,SUSTAIN,0.9237,N/A,N/A,1.5,A,G
N/A,2013,5-Jan-13,SANTA BARBARA,42S10N34W31,CABBAGE,SUSTAIN,5.7733,N/A,N/A,3,A,G
N/A,2013,16-Jul-13,SANTA BARBARA,42S09N34W09,CABBAGE,SUSTAIN,7.6978,N/A,N/A,4,A,G
N/A,2013,15-Jun-13,SANTA BARBARA,42S09N34W09,CABBAGE,SUSTAIN,11.5466,N/A,N/A,6,A,G
N/A,2013,6-Sep-13,SANTA BARBARA,42S09N34W09,CABBAGE,SUSTAIN,7.6978,N/A,N/A,4,A,G
N/A,2013,10-Aug-13,SANTA BARBARA,42S10N35W27,CABBAGE,SUSTAIN,9.6222,N/A,N/A,5,A,G
N/A,2013,22-Feb-13,SANTA BARBARA,42S09N33W18,CABBAGE,SUSTAIN,7.6978,N/A,N/A,4,A,G
N/A,2013,15-Feb-13,SANTA BARBARA,42S08N32W30,CABBAGE,SUSTAIN,15.3955,N/A,N/A,8,A,G
NO,2013,12-Oct-13,SANTA BARBARA,42S10N26W16,"CARROTS, GENERAL",K-PAM HL,47052.5714,POTASSIUM N-METHYLDITHIOCARBAMATE,25408.38856,111,A,F
NO,2013,26-Oct-13,SANTA BARBARA,42S10N26W16,"CARROTS, GENERAL",K-PAM HL,65704.0412,POTASSIUM N-METHYLDITHIOCARBAMATE,35480.18225,155,A,F
NO,2013,21-Oct-13,SANTA BARBARA,42S10N26W08,"CARROTS, GENERAL",K-PAM HL,43237.4981,POTASSIUM N-METHYLDITHIOCARBAMATE,23348.24897,102,A,F
NO,2013,26-Oct-13,SANTA BARBARA,42S10N26W08,"CARROTS, GENERAL",K-PAM HL,67823.5264,POTASSIUM N-METHYLDITHIOCARBAMATE,36624.70426,160,A,F
NO,2013,13-Nov-13,SANTA BARBARA,42S09N24W18,"CARROTS, GENERAL",K-PAM HL,33911.7632,POTASSIUM N-METHYLDITHIOCARBAMATE,18312.35213,80,A,F
NO,2013,27-Mar-13,SANTA BARBARA,42S09N25W04,"CARROTS, GENERAL",TELONE II,17926.8264,"1,3-DICHLOROPROPENE",17478.65574,98,A,F
NO,2013,21-Mar-13,SANTA BARBARA,42S10N26W07,"CARROTS, GENERAL",TELONE II,10792.6812,"1,3-DICHLOROPROPENE",10522.86417,59,A,F
NO,2013,22-Mar-13,SANTA BARBARA,42S10N26W14,"CARROTS, GENERAL",TELONE II,10060.974,"1,3-DICHLOROPROPENE",9809.44965,55,A,F
NO,2013,23-Feb-13,SANTA BARBARA,42S10N33W17,"CARROTS, GENERAL",TELONE II,8628.0474,"1,3-DICHLOROPROPENE",8412.346215,70.7,A,F
NO,2013,4-Oct-13,SANTA BARBARA,42S10N26W16,"CARROTS, GENERAL",TELONE II,33628.0434,"1,3-DICHLOROPROPENE",32787.34232,183.8,A,F
NO,2013,24-Sep-13,SANTA BARBARA,42S10N26W16,"CARROTS, GENERAL",TELONE II,28902.4344,"1,3-DICHLOROPROPENE",28179.87354,158,A,F
N/A,2013,5-Apr-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,8.1596,N/A,N/A,4.25,A,G
N/A,2013,23-Aug-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,13.4711,N/A,N/A,7,A,G
N/A,2013,11-Jun-13,SANTA BARBARA,42S09N34W09,CAULIFLOWER,SUSTAIN,9.6222,N/A,N/A,5,A,G
N/A,2013,10-May-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,7.6978,N/A,N/A,4,A,G
N/A,2013,18-May-13,SANTA BARBARA,42S09N34W09,CAULIFLOWER,SUSTAIN,9.6222,N/A,N/A,5,A,G
N/A,2013,16-Jul-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,15.8574,N/A,N/A,8.25,A,G
N/A,2013,6-Feb-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,8.6985,N/A,N/A,4.5,A,G
N/A,2013,19-Apr-13,SANTA BARBARA,42S08N33W23,CAULIFLOWER,SUSTAIN,9.0833,N/A,N/A,4.7,A,G
N/A,2013,23-Mar-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,7.6978,N/A,N/A,4,A,G
N/A,2013,29-Aug-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,5.7733,N/A,N/A,3,A,G
N/A,2013,6-Aug-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,6.2352,N/A,N/A,3.25,A,G
N/A,2013,2-Aug-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,13.4711,N/A,N/A,7,A,G
N/A,2013,12-Apr-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,7.6978,N/A,N/A,4,A,G
N/A,2013,22-Feb-13,SANTA BARBARA,42S08N33W23,CAULIFLOWER,SUSTAIN,8.6985,N/A,N/A,4.5,A,G
N/A,2013,4-Jan-13,SANTA BARBARA,42S10N33W36,CAULIFLOWER,SUSTAIN,18.8595,N/A,N/A,9.8,A,G
N/A,2013,29-Jan-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,11.5466,N/A,N/A,6,A,G
N/A,2013,15-Feb-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,8.6985,N/A,N/A,4.5,A,G
N/A,2013,29-Aug-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,8.6215,N/A,N/A,4.5,A,G
N/A,2013,27-Jul-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,5.7733,N/A,N/A,3,A,G
N/A,2013,15-Aug-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,17.7818,N/A,N/A,9.25,A,G
N/A,2013,22-Mar-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,6.697,N/A,N/A,3.5,A,G
N/A,2013,15-Jan-13,SANTA BARBARA,42S10N34W31,CAULIFLOWER,SUSTAIN,16.3962,N/A,N/A,8.5,A,G
N/A,2013,4-Jun-13,SANTA BARBARA,42S10N34W31,CAULIFLOWER,SUSTAIN,15.3955,N/A,N/A,8,A,G
N/A,2013,3-May-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,8.1596,N/A,N/A,4.25,A,G
N/A,2013,3-Sep-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,13.4711,N/A,N/A,7,A,G
N/A,2013,27-Jul-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,15.8574,N/A,N/A,8.25,A,G
N/A,2013,6-Mar-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,8.6215,N/A,N/A,4.5,A,G
N/A,2013,28-Jun-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,11.5466,N/A,N/A,6,A,G
N/A,2013,22-Jun-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,9.6222,N/A,N/A,5,A,G
N/A,2013,25-May-13,SANTA BARBARA,42S10N34W31,CAULIFLOWER,SUSTAIN,12.5473,N/A,N/A,6.5,A,G
N/A,2013,1-Mar-13,SANTA BARBARA,42S08N33W23,CAULIFLOWER,SUSTAIN,7.6978,N/A,N/A,4,A,G
N/A,2013,11-Jul-13,SANTA BARBARA,42S08N33W23,CAULIFLOWER,SUSTAIN,7.4668,N/A,N/A,3.9,A,G
N/A,2013,22-Jul-13,SANTA BARBARA,42S08N33W23,CAULIFLOWER,SUSTAIN,16.1653,N/A,N/A,8.4,A,G
N/A,2013,19-Aug-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,15.8574,N/A,N/A,8.25,A,G
N/A,2013,5-Jul-13,SANTA BARBARA,42S08N33W23,CAULIFLOWER,SUSTAIN,8.6215,N/A,N/A,4.5,A,G
N/A,2013,10-Aug-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,11.5466,N/A,N/A,6,A,G
N/A,2013,27-Jul-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,9.6222,N/A,N/A,5,A,G
N/A,2013,7-Sep-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,15.3955,N/A,N/A,8,A,G
N/A,2013,5-Sep-13,SANTA BARBARA,42S10N35W13,CAULIFLOWER,SUSTAIN,18.3207,N/A,N/A,9.5,A,G
N/A,2013,22-Jan-13,SANTA BARBARA,42S10N34W31,CAULIFLOWER,SUSTAIN,11.5466,N/A,N/A,6,A,G
N/A,2013,18-Jun-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,10.5459,N/A,N/A,5.5,A,G
N/A,2013,15-Aug-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,20.7839,N/A,N/A,10.8,A,G
N/A,2013,6-Aug-13,SANTA BARBARA,42S08N33W23,CAULIFLOWER,SUSTAIN,9.6222,N/A,N/A,5,A,G
N/A,2013,31-Aug-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,15.8574,N/A,N/A,8.25,A,G
N/A,2013,27-Apr-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,8.6985,N/A,N/A,4.5,A,G
N/A,2013,16-Mar-13,SANTA BARBARA,42S08N32W30,CAULIFLOWER,SUSTAIN,7.6978,N/A,N/A,4,A,G
N/A,2013,8-Dec-13,SANTA BARBARA,42S10N35W23,"CELERY, GENERAL",MILLER NU FILM P,0.4619,N/A,N/A,3.8,A,A
N/A,2013,8-Dec-13,SANTA BARBARA,42S10N35W23,"CELERY, GENERAL",MILLER NU FILM P,0.154,N/A,N/A,1,A,A
N/A,2013,17-Apr-13,SANTA BARBARA,42S10N34W16,"CELERY, GENERAL",SUSTAIN,2.3863,N/A,N/A,4,A,G
N/A,2013,19-Apr-13,SANTA BARBARA,42S10N34W16,"CELERY, GENERAL",SUSTAIN,2.3863,N/A,N/A,4,A,G
N/A,2013,21-May-13,SANTA BARBARA,42S10N34W16,"CELERY, GENERAL",SUSTAIN,1.9244,N/A,N/A,3.2,A,G
N/A,2013,1-Jun-13,SANTA BARBARA,42S10N34W16,"CELERY, GENERAL",SUSTAIN,1.9244,N/A,N/A,3.2,A,G
N/A,2013,26-Nov-13,SANTA BARBARA,42S10N36W11,"CHINESE CABBAGE (NAPPA, WON BOK, CELERY CABBAGE)",SUSTAIN,4.5417,N/A,N/A,7.5,A,G
N/A,2013,5-Nov-13,SANTA BARBARA,42S10N36W11,"CHINESE CABBAGE (NAPPA, WON BOK, CELERY CABBAGE)",SUSTAIN,4.0028,N/A,N/A,6.7,A,G
N/A,2013,10-Dec-13,SANTA BARBARA,42S10N36W11,"CHINESE CABBAGE (NAPPA, WON BOK, CELERY CABBAGE)",SUSTAIN,5.1575,N/A,N/A,8.6,A,G
N/A,2013,27-Dec-13,SANTA BARBARA,42S10N36W11,"CHINESE CABBAGE (NAPPA, WON BOK, CELERY CABBAGE)",SUSTAIN,5.1575,N/A,N/A,8.6,A,G
N/A,2013,30-Oct-13,SANTA BARBARA,42S10N36W11,"CHINESE CABBAGE (NAPPA, WON BOK, CELERY CABBAGE)",SUSTAIN,3.6179,N/A,N/A,6,A,G
N/A,2013,12-Nov-13,SANTA BARBARA,42S10N36W11,"CHINESE CABBAGE (NAPPA, WON BOK, CELERY CABBAGE)",SUSTAIN,3.1561,N/A,N/A,5.3,A,G
N/A,2013,17-Dec-13,SANTA BARBARA,42S10N36W11,"CHINESE CABBAGE (NAPPA, WON BOK, CELERY CABBAGE)",SUSTAIN,5.1575,N/A,N/A,8.6,A,G
N/A,2013,19-Nov-13,SANTA BARBARA,42S10N36W11,"CHINESE CABBAGE (NAPPA, WON BOK, CELERY CABBAGE)",SUSTAIN,3.9259,N/A,N/A,6.5,A,G
N/A,2013,12-Nov-13,SANTA BARBARA,42S10N36W11,"CHINESE CABBAGE (NAPPA, WON BOK, CELERY CABBAGE)",SUSTAIN,1.0007,N/A,N/A,1.7,A,G
N/A,2013,27-Dec-13,SANTA BARBARA,42S10N36W11,ENDIVE (ESCAROLE),SUSTAIN,1.0007,N/A,N/A,1.7,A,G
N/A,2013,10-Dec-13,SANTA BARBARA,42S10N36W11,ENDIVE (ESCAROLE),SUSTAIN,1.5396,N/A,N/A,2.6,A,G
N/A,2013,21-Dec-13,SANTA BARBARA,42S10N36W11,ENDIVE (ESCAROLE),SUSTAIN,0.4619,N/A,N/A,2,A,G
N/A,2013,14-May-13,SANTA BARBARA,42S10N26W21,FLAVORING AND SPICE CROPS (ALL OR UNSPEC),MILLER NU FILM P,5.7733,N/A,N/A,3.44,A,G
N/A,2013,29-Apr-13,SANTA BARBARA,42S10N26W21,FLAVORING AND SPICE CROPS (ALL OR UNSPEC),MILLER NU FILM P,3.8489,N/A,N/A,13.36,A,G
NO,2013,1-Aug-13,SANTA BARBARA,42,"FUMIGATION, OTHER",SNOWDEN SULPHUR DIOXIDE,39,SULFUR DIOXIDE,38.61,,,
NO,2013,1-Mar-13,SANTA BARBARA,42,"FUMIGATION, OTHER",SNOWDEN SULPHUR DIOXIDE,19,SULFUR DIOXIDE,18.81,,,
NO,2013,1-May-13,SANTA BARBARA,42,"FUMIGATION, OTHER",SNOWDEN SULPHUR DIOXIDE,4.8,SULFUR DIOXIDE,4.752,,,
NO,2013,1-Dec-13,SANTA BARBARA,42,"FUMIGATION, OTHER",SNOWDEN SULPHUR DIOXIDE,10,SULFUR DIOXIDE,9.9,,,
NO,2013,1-Nov-13,SANTA BARBARA,42,"FUMIGATION, OTHER",SNOWDEN SULPHUR DIOXIDE,22,SULFUR DIOXIDE,21.78,,,
NO,2013,1-Oct-13,SANTA BARBARA,42,"FUMIGATION, OTHER",SNOWDEN SULPHUR DIOXIDE,5.6,SULFUR DIOXIDE,5.544,,,
NO,2013,1-Apr-13,SANTA BARBARA,42,"FUMIGATION, OTHER",SNOWDEN SULPHUR DIOXIDE,32,SULFUR DIOXIDE,31.68,,,
NO,2013,1-Apr-13,SANTA BARBARA,42,"FUMIGATION, OTHER",SNOWDEN SULPHUR DIOXIDE,5.4,SULFUR DIOXIDE,5.346,,,
NO,2013,1-Sep-13,SANTA BARBARA,42,"FUMIGATION, OTHER",SNOWDEN SULPHUR DIOXIDE,17,SULFUR DIOXIDE,16.83,,,
NO,2013,1-May-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,25.25,SULFUR DIOXIDE,25.25,,,
NO,2013,1-Jul-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,4,SULFUR DIOXIDE,4,,,
NO,2013,1-Mar-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,18,SULFUR DIOXIDE,18,,,
NO,2013,1-Feb-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,6,SULFUR DIOXIDE,6,,,
NO,2013,1-Sep-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,4.3,SULFUR DIOXIDE,4.3,,,
NO,2013,1-Oct-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,,SULFUR DIOXIDE,,,,
NO,2013,1-Feb-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,21,SULFUR DIOXIDE,21,,,
NO,2013,1-Jan-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,1,SULFUR DIOXIDE,1,,,
NO,2013,1-Jun-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,8,SULFUR DIOXIDE,8,,,
NO,2013,1-Jun-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,11.4,SULFUR DIOXIDE,11.4,,,
NO,2013,1-Sep-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,6,SULFUR DIOXIDE,6,,,
NO,2013,1-Sep-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,19.75,SULFUR DIOXIDE,19.75,,,
NO,2013,1-Dec-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,2.75,SULFUR DIOXIDE,2.75,,,
NO,2013,1-Nov-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,4,SULFUR DIOXIDE,4,,,
NO,2013,1-Oct-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,,SULFUR DIOXIDE,,,,
NO,2013,1-May-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,,SULFUR DIOXIDE,,,,
NO,2013,1-Feb-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,20,SULFUR DIOXIDE,20,,,
NO,2013,1-Jul-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,1.5,SULFUR DIOXIDE,1.5,,,
NO,2013,1-Feb-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,0.6,SULFUR DIOXIDE,0.6,,,
NO,2013,1-Apr-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,14.4,SULFUR DIOXIDE,14.4,,,
NO,2013,1-Nov-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,1.25,SULFUR DIOXIDE,1.25,,,
NO,2013,1-Nov-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,,SULFUR DIOXIDE,,,,
NO,2013,1-Aug-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,14.75,SULFUR DIOXIDE,14.75,,,
NO,2013,1-Aug-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,78,SULFUR DIOXIDE,78,,,
NO,2013,1-Dec-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,0.7,SULFUR DIOXIDE,0.7,,,
NO,2013,1-Nov-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,,SULFUR DIOXIDE,,,,
NO,2013,1-Sep-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,,SULFUR DIOXIDE,,,,
NO,2013,1-Mar-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,19,SULFUR DIOXIDE,19,,,
NO,2013,1-May-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,1.2,SULFUR DIOXIDE,1.2,,,
NO,2013,1-Mar-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,3,SULFUR DIOXIDE,3,,,
NO,2013,1-Apr-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,23.75,SULFUR DIOXIDE,23.75,,,
NO,2013,1-Oct-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,,SULFUR DIOXIDE,,,,
NO,2013,1-Apr-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,8,SULFUR DIOXIDE,8,,,
NO,2013,1-Mar-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,41,SULFUR DIOXIDE,41,,,
NO,2013,1-Jul-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,14,SULFUR DIOXIDE,14,,,
NO,2013,1-Jan-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,10,SULFUR DIOXIDE,10,,,
NO,2013,1-May-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,22,SULFUR DIOXIDE,22,,,
NO,2013,1-Apr-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,53,SULFUR DIOXIDE,53,,,
NO,2013,1-Oct-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,0.4,SULFUR DIOXIDE,0.4,,,
NO,2013,1-Dec-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,4,SULFUR DIOXIDE,4,,,
NO,2013,1-Apr-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,4,SULFUR DIOXIDE,4,,,
NO,2013,1-Sep-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,,SULFUR DIOXIDE,,,,
NO,2013,1-May-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,44,SULFUR DIOXIDE,44,,,
NO,2013,1-Jun-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,82.25,SULFUR DIOXIDE,82.25,,,
NO,2013,1-Jun-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,70,SULFUR DIOXIDE,70,,,
NO,2013,1-May-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,29,SULFUR DIOXIDE,29,,,
NO,2013,1-Jun-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,3.6,SULFUR DIOXIDE,3.6,,,
NO,2013,1-Dec-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,10,SULFUR DIOXIDE,10,,,
NO,2013,1-Aug-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,22,SULFUR DIOXIDE,22,,,
NO,2013,1-Aug-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,,SULFUR DIOXIDE,,,,
NO,2013,1-Jul-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,53,SULFUR DIOXIDE,53,,,
NO,2013,1-Jan-13,SANTA BARBARA,42,"FUMIGATION, OTHER",THE FRUIT DOCTOR,2,SULFUR DIOXIDE,2,,,
