Query returned the following data:,,,,,,,,,,,,
,,,,,,,,,,,,
There are 2562 records returned.,,,,,,,,,,,,
,,,,,,,,,,,,
ADJUVANT,YEAR,DATE,COUNTY NAME,COMTRS,SITE NAME,PRODUCT NAME,POUNDS PRODUCT APPLIED,CHEMICAL NAME,POUNDS CHEMICAL APPLIED,AMOUNT TREATED,UNIT TREATED,AERIAL GROUND INDICATOR
N/A,2017,31-Mar-17,SANTA BARBARA,42S08N33W03,"GRAPES, WINE",GROUNDED-W,1.6718,N/A,N/A,3,A,G
N/A,2017,31-Mar-17,SANTA BARBARA,42S08N33W03,"GRAPES, WINE",GROUNDED-W,6.13,N/A,N/A,11,A,G
N/A,2017,24-Feb-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",GROUNDED-W,4.0681,N/A,N/A,7.3,A,G
N/A,2017,8-Feb-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,85.5977,N/A,N/A,100.04,A,G
N/A,2017,31-Jan-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",GROUNDED-W,12.8174,N/A,N/A,23,A,G
N/A,2017,31-Jan-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",GROUNDED-W,14.4892,N/A,N/A,26,A,G
N/A,2017,31-Jan-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",GROUNDED-W,13.9319,N/A,N/A,25,A,G
N/A,2017,31-Mar-17,SANTA BARBARA,42S08N33W03,"GRAPES, WINE",GROUNDED-W,6.13,N/A,N/A,11,A,G
N/A,2017,24-Mar-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",GROUNDED-W,4.0681,N/A,N/A,7.3,A,G
N/A,2017,27-Mar-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",GROUNDED-W,6.13,N/A,N/A,11,A,G
N/A,2017,29-Apr-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,28.6905,N/A,N/A,35.41,A,G
N/A,2017,4-May-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,29.0527,N/A,N/A,44.71,A,G
N/A,2017,15-Jun-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,23.7957,N/A,N/A,44.71,A,G
N/A,2017,15-Jun-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,27.353,N/A,N/A,44.71,A,G
N/A,2017,22-Jun-17,SANTA BARBARA,42S09N24W31,"GRAPES, WINE",GROUNDED-W,10.9041,N/A,N/A,28.4,A,G
N/A,2017,18-Feb-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,4.2353,N/A,N/A,4.97,A,G
N/A,2017,6-Jun-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,33.1766,N/A,N/A,41.56,A,G
N/A,2017,8-Jun-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,34.6255,N/A,N/A,64.74,A,G
N/A,2017,28-Jun-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,6.4644,N/A,N/A,9.55,A,G
N/A,2017,8-Jun-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,2.6564,N/A,N/A,4.97,A,G
N/A,2017,8-Nov-17,SANTA BARBARA,42S09N24W31,"GRAPES, WINE",GROUNDED-W,1.5975,N/A,N/A,12,A,G
N/A,2017,13-Nov-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,27.353,N/A,N/A,50.78,A,G
N/A,2017,15-Nov-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,5.4799,N/A,N/A,44.71,A,G
N/A,2017,22-Jun-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,5.4543,N/A,N/A,8.2,A,G
N/A,2017,8-Jun-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,34.622,N/A,N/A,64.74,A,G
N/A,2017,5-Jun-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,40.532,N/A,N/A,50.78,A,G
N/A,2017,8-Jun-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,22.918,N/A,N/A,42.37,A,G
N/A,2017,13-Jun-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,20.603,N/A,N/A,38.43,A,G
N/A,2017,18-Feb-17,SANTA BARBARA,42S09N24W31,"GRAPES, WINE",GROUNDED-W,4.8483,N/A,N/A,5.69,A,G
N/A,2017,26-Jan-17,SANTA BARBARA,42S08N33W03,"GRAPES, WINE",GROUNDED-W,17.2756,N/A,N/A,31,A,G
N/A,2017,29-Jan-17,SANTA BARBARA,42S08N33W03,"GRAPES, WINE",GROUNDED-W,5.0155,N/A,N/A,9,A,G
N/A,2017,30-Jan-17,SANTA BARBARA,42S08N33W03,"GRAPES, WINE",GROUNDED-W,12.8174,N/A,N/A,23,A,G
N/A,2017,1-Feb-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",GROUNDED-W,15.0465,N/A,N/A,27,A,G
N/A,2017,13-Jun-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,20.6007,N/A,N/A,38.43,A,G
N/A,2017,9-Jun-17,SANTA BARBARA,42S09N24W31,"GRAPES, WINE",GROUNDED-W,16.5511,N/A,N/A,30.6,A,G
N/A,2017,27-Jun-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,24.9474,N/A,N/A,46.88,A,G
N/A,2017,2-Feb-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",GROUNDED-W,8.4706,N/A,N/A,19,A,G
N/A,2017,24-Feb-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",GROUNDED-W,0.8359,N/A,N/A,1.5,A,G
N/A,2017,2-Feb-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,69.8175,N/A,N/A,108.99,A,G
N/A,2017,15-Feb-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,30.2787,N/A,N/A,35.41,A,G
N/A,2017,17-Feb-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,81.4089,N/A,N/A,95.41,A,G
N/A,2017,27-Feb-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,32.1177,N/A,N/A,46.88,A,G
N/A,2017,16-Jan-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",GROUNDED-W,3.6502,N/A,N/A,9,A,G
N/A,2017,27-Jan-17,SANTA BARBARA,42S08N33W03,"GRAPES, WINE",GROUNDED-W,8.3592,N/A,N/A,15,A,G
N/A,2017,8-Nov-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,4.7183,N/A,N/A,35.41,A,G
N/A,2017,8-Nov-17,SANTA BARBARA,42S09N24W31,"GRAPES, WINE",GROUNDED-W,4.0774,N/A,N/A,30.6,A,G
N/A,2017,16-Nov-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,6.4551,N/A,N/A,60.48,A,G
N/A,2017,4-Feb-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",GROUNDED-W,10.2539,N/A,N/A,23,A,G
N/A,2017,4-Feb-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",GROUNDED-W,13.3746,N/A,N/A,24,A,G
N/A,2017,4-Feb-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",GROUNDED-W,9.4737,N/A,N/A,17,A,G
N/A,2017,5-Feb-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",GROUNDED-W,21.1765,N/A,N/A,38,A,G
N/A,2017,13-Feb-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",GROUNDED-W,4.4582,N/A,N/A,8,A,G
N/A,2017,14-Jan-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",GROUNDED-W,13.9319,N/A,N/A,25,A,G
N/A,2017,25-Feb-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",GROUNDED-W,11.1455,N/A,N/A,20,A,G
N/A,2017,24-Feb-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,16.3932,N/A,N/A,24.01,A,G
N/A,2017,16-Jan-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",GROUNDED-W,12.2601,N/A,N/A,22,A,G
N/A,2017,28-Jan-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",GROUNDED-W,20.062,N/A,N/A,36,A,G
N/A,2017,28-Jan-17,SANTA BARBARA,42S08N33W03,"GRAPES, WINE",GROUNDED-W,25.6347,N/A,N/A,46,A,G
N/A,2017,31-Mar-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",GROUNDED-W,6.13,N/A,N/A,11,A,G
N/A,2017,24-Mar-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",GROUNDED-W,8.3592,N/A,N/A,15,A,G
N/A,2017,24-Mar-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",GROUNDED-W,10.031,N/A,N/A,18,A,G
N/A,2017,3-Jun-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,90.7897,N/A,N/A,141.13,A,G
N/A,2017,22-Aug-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,12.6316,N/A,N/A,23.5,A,G
N/A,2017,21-Nov-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,2.7028,N/A,N/A,4.97,A,G
N/A,2017,10-Nov-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,1.6904,N/A,N/A,12.61,A,G
N/A,2017,22-Jun-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,14.567,N/A,N/A,21.9,A,G
N/A,2017,3-Jun-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,90.7938,N/A,N/A,141.13,A,G
N/A,2017,16-Jun-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,59.2548,N/A,N/A,87.77,A,G
N/A,2017,15-Jun-17,SANTA BARBARA,42S09N24W31,"GRAPES, WINE",GROUNDED-W,52.6162,N/A,N/A,79.1,A,G
N/A,2017,1-Feb-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",GROUNDED-W,11.1455,N/A,N/A,20,A,G
N/A,2017,17-Jan-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",GROUNDED-W,10.5883,N/A,N/A,19,A,G
N/A,2017,17-Jan-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",GROUNDED-W,3.9009,N/A,N/A,7,A,G
N/A,2017,18-Jan-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",GROUNDED-W,13.9319,N/A,N/A,25,A,G
N/A,2017,31-Jan-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",GROUNDED-W,22.8484,N/A,N/A,41,A,G
N/A,2017,28-Mar-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",GROUNDED-W,11.1455,N/A,N/A,20,A,G
N/A,2017,16-Jun-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,59.2571,N/A,N/A,87.77,A,G
N/A,2017,14-Nov-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,3.8731,N/A,N/A,29.06,A,G
N/A,2017,22-Jun-17,SANTA BARBARA,42S09N24W31,"GRAPES, WINE",GROUNDED-W,10.9087,N/A,N/A,28.98,A,G
N/A,2017,15-Jun-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,23.9066,N/A,N/A,35.41,A,G
N/A,2017,31-Jan-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,88.5978,N/A,N/A,110.98,A,G
N/A,2017,5-Feb-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",GROUNDED-W,8.4706,N/A,N/A,19,A,G
N/A,2017,8-Jun-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,2.6581,N/A,N/A,4.97,A,G
N/A,2017,27-Jun-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,24.9457,N/A,N/A,46.88,A,G
N/A,2017,18-Feb-17,SANTA BARBARA,42S09N24W31,"GRAPES, WINE",GROUNDED-W,72.1859,N/A,N/A,84.79,A,G
N/A,2017,28-Jun-17,SANTA BARBARA,42S09N24W31,"GRAPES, WINE",GROUNDED-W,19.6162,N/A,N/A,28.98,A,G
N/A,2017,27-Jun-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,24.9474,N/A,N/A,46.88,A,G
N/A,2017,20-Nov-17,SANTA BARBARA,42S09N24W31,"GRAPES, WINE",GROUNDED-W,8.8328,N/A,N/A,16.4,A,G
N/A,2017,13-Nov-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,4.3282,N/A,N/A,32.43,A,G
N/A,2017,16-Nov-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,5.3127,N/A,N/A,49.81,A,G
N/A,2017,6-Jun-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,33.1725,N/A,N/A,41.56,A,G
N/A,2017,28-Jun-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,6.4633,N/A,N/A,9.55,A,G
N/A,2017,6-May-17,SANTA BARBARA,42S09N24W31,"GRAPES, WINE",GROUNDED-W,56.963,N/A,N/A,84.79,A,G
N/A,2017,13-Feb-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",GROUNDED-W,7.1331,N/A,N/A,16,A,G
N/A,2017,14-Feb-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",GROUNDED-W,10.6997,N/A,N/A,24,A,G
N/A,2017,17-Jan-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",GROUNDED-W,6.6873,N/A,N/A,12,A,G
N/A,2017,17-Jan-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",GROUNDED-W,13.9319,N/A,N/A,25,A,G
N/A,2017,18-Jan-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",GROUNDED-W,12.2601,N/A,N/A,22,A,G
N/A,2017,6-Jun-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,40.5326,N/A,N/A,50.78,A,G
N/A,2017,9-Jun-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,22.9227,N/A,N/A,42.37,A,G
N/A,2017,27-Jun-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,15.6316,N/A,N/A,23.5,A,G
N/A,2017,8-Jun-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,34.6255,N/A,N/A,64.74,A,G
N/A,2017,27-Jun-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,15.631,N/A,N/A,23.5,A,G
N/A,2017,16-Jun-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,59.2571,N/A,N/A,87.77,A,G
N/A,2017,4-May-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,33.3995,N/A,N/A,44.71,A,G
N/A,2017,28-Jun-17,SANTA BARBARA,42S09N24W31,"GRAPES, WINE",GROUNDED-W,19.6162,N/A,N/A,28.98,A,G
N/A,2017,21-Aug-17,SANTA BARBARA,42S09N24W31,"GRAPES, WINE",GROUNDED-W,11.0341,N/A,N/A,16.4,A,G
N/A,2017,9-Jun-17,SANTA BARBARA,42S09N24W31,"GRAPES, WINE",GROUNDED-W,16.5517,N/A,N/A,30.6,A,G
N/A,2017,28-Jun-17,SANTA BARBARA,42S09N24W31,"GRAPES, WINE",GROUNDED-W,19.6132,N/A,N/A,28.98,A,G
N/A,2017,5-Jun-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,53.9595,N/A,N/A,66.44,A,G
N/A,2017,2-Feb-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",GROUNDED-W,7.8019,N/A,N/A,14,A,G
N/A,2017,5-Feb-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",GROUNDED-W,8.0248,N/A,N/A,18,A,G
N/A,2017,14-Jan-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",GROUNDED-W,13.3746,N/A,N/A,24,A,G
N/A,2017,15-Feb-17,SANTA BARBARA,42S09N24W31,"GRAPES, WINE",GROUNDED-W,21.2973,N/A,N/A,24.91,A,G
N/A,2017,16-Jan-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",GROUNDED-W,12.8174,N/A,N/A,23,A,G
N/A,2017,25-Jan-17,SANTA BARBARA,42S08N33W03,"GRAPES, WINE",GROUNDED-W,14.4892,N/A,N/A,26,A,G
N/A,2017,27-Jan-17,SANTA BARBARA,42S08N33W03,"GRAPES, WINE",GROUNDED-W,11.1455,N/A,N/A,20,A,G
N/A,2017,1-Feb-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",GROUNDED-W,7.579,N/A,N/A,17,A,G
N/A,2017,31-Mar-17,SANTA BARBARA,42S08N33W03,"GRAPES, WINE",GROUNDED-W,3.3437,N/A,N/A,6,A,G
N/A,2017,24-Mar-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",GROUNDED-W,13.3746,N/A,N/A,24,A,G
N/A,2017,16-Jun-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,23.9072,N/A,N/A,35.41,A,G
N/A,2017,5-Jun-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,53.963,N/A,N/A,66.44,A,G
N/A,2017,28-Jun-17,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",GROUNDED-W,6.4644,N/A,N/A,9.55,A,G
N/A,2017,16-Jun-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,23.9072,N/A,N/A,35.41,A,G
N/A,2017,18-Feb-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,35.0063,N/A,N/A,44.71,A,G
N/A,2017,20-Nov-17,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",GROUNDED-W,12.6316,N/A,N/A,23.5,A,G
NO,2017,27-Apr-17,SANTA BARBARA,42S07N30W29,"GRAPES, WINE",LOVELAND 415 OIL,4.2158,MINERAL OIL,4.20273102,16,A,G
NO,2017,26-Apr-17,SANTA BARBARA,42S08N32W34,"GRAPES, WINE",LOVELAND 415 OIL,45.5522,MINERAL OIL,45.41098818,170,A,G
NO,2017,30-Jun-17,SANTA BARBARA,42S09N33W14,"GRAPES, WINE",OMNI OIL 6,212.9398,MINERAL OIL,208.681004,80,A,G
NO,2017,4-Apr-17,SANTA BARBARA,42S08N32W01,"GRAPES, WINE",OMNI OIL 6,149.4482,MINERAL OIL,146.459236,42.11,A,G
NO,2017,6-Apr-17,SANTA BARBARA,42S09N33W03,"GRAPES, WINE",OMNI OIL 6,248.4298,MINERAL OIL,243.461204,35,A,G
NO,2017,15-Feb-17,SANTA BARBARA,42S08N33W03,"GRAPES, WINE",OMNI OIL 6-E,108.4191,MINERAL OIL,106.250718,15,A,G
NO,2017,25-Feb-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",OMNI OIL 6-E,57.8235,MINERAL OIL,56.66703,8,A,G
NO,2017,4-Mar-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",OMNI OIL 6-E,28.9118,MINERAL OIL,28.333564,4,A,G
NO,2017,29-Mar-17,SANTA BARBARA,42S09N32W14,"GRAPES, WINE",OMNI OIL 6-E,807.7224,MINERAL OIL,791.567952,223.5,A,G
NO,2017,24-Feb-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",OMNI OIL 6-E,159.5929,MINERAL OIL,156.401042,22.08,A,G
NO,2017,6-Apr-17,SANTA BARBARA,42S09N32W14,"GRAPES, WINE",OMNI OIL 6-E,786.9782,MINERAL OIL,771.238636,217.75,A,G
NO,2017,13-Feb-17,SANTA BARBARA,42S08N33W03,"GRAPES, WINE",OMNI OIL 6-E,187.9265,MINERAL OIL,184.16797,26,A,G
NO,2017,15-Feb-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",OMNI OIL 6-E,50.5956,MINERAL OIL,49.583688,7,A,G
NO,2017,16-Feb-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",OMNI OIL 6-E,115.6471,MINERAL OIL,113.334158,16,A,G
NO,2017,16-Feb-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",OMNI OIL 6-E,137.3309,MINERAL OIL,134.584282,19,A,G
NO,2017,16-Feb-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",OMNI OIL 6-E,65.0515,MINERAL OIL,63.75047,9,A,G
NO,2017,13-Feb-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",OMNI OIL 6-E,159.0147,MINERAL OIL,155.834406,22,A,G
NO,2017,15-Feb-17,SANTA BARBARA,42S08N33W03,"GRAPES, WINE",OMNI OIL 6-E,86.7353,MINERAL OIL,85.000594,12,A,G
NO,2017,16-Feb-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",OMNI OIL 6-E,130.1029,MINERAL OIL,127.500842,18,A,G
NO,2017,13-Feb-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",OMNI OIL 6-E,83.1213,MINERAL OIL,81.458874,11.5,A,G
NO,2017,16-Feb-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",OMNI OIL 6-E,130.1029,MINERAL OIL,127.500842,18,A,G
NO,2017,31-Mar-17,SANTA BARBARA,42S09N33W08,"GRAPES, WINE",OMNI OIL 6-E,534.8676,MINERAL OIL,524.170248,148,A,G
NO,2017,13-Feb-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",OMNI OIL 6-E,90.3493,MINERAL OIL,88.542314,12.5,A,G
NO,2017,15-Feb-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",OMNI OIL 6-E,187.9265,MINERAL OIL,184.16797,26,A,G
NO,2017,24-Feb-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",OMNI OIL 6-E,173.4706,MINERAL OIL,170.001188,24,A,G
NO,2017,16-Feb-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",OMNI OIL 6-E,63.6059,MINERAL OIL,62.333782,8.8,A,G
NO,2017,25-Feb-17,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",OMNI OIL 6-E,122.875,MINERAL OIL,120.4175,17,A,G
NO,2017,16-Feb-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",OMNI OIL 6-E,140.9448,MINERAL OIL,138.125904,19.5,A,G
NO,2017,29-Mar-17,SANTA BARBARA,42S09N33W14,"GRAPES, WINE",OMNI OIL 6-E,284.0581,MINERAL OIL,278.376938,78.59,A,G
NO,2017,13-Feb-17,SANTA BARBARA,42S08N33W03,"GRAPES, WINE",OMNI OIL 6-E,86.7353,MINERAL OIL,85.000594,12,A,G
NO,2017,4-Mar-17,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",OMNI OIL 6-E,65.0515,MINERAL OIL,63.75047,9,A,G
NO,2017,21-Apr-17,SANTA BARBARA,42S04N25W18,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,25.2978,MINERAL OIL,24.5641638,3.5,A,G
NO,2017,3-May-17,SANTA BARBARA,42S04N25W18,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,25.2978,MINERAL OIL,24.5641638,3.5,A,G
NO,2017,29-Jul-17,SANTA BARBARA,42S08N32W29,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,1.4682,MINERAL OIL,1.4256222,3,A,G
NO,2017,27-Mar-17,SANTA BARBARA,42S06N33W10,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,4.0476,MINERAL OIL,3.9302196,0.45,A,G
NO,2017,27-Mar-17,SANTA BARBARA,42S06N33W10,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,3.1803,MINERAL OIL,3.0880713,0.35,A,G
NO,2017,27-Mar-17,SANTA BARBARA,42S06N33W10,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,6.4329,MINERAL OIL,6.2463459,0.71,A,G
NO,2017,27-Mar-17,SANTA BARBARA,42S07N34W36,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,10.1914,MINERAL OIL,9.8958494,1.13,A,G
NO,2017,20-Jul-17,SANTA BARBARA,42S09N33W17,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,308.1271,MINERAL OIL,299.1914141,14.21,A,G
NO,2017,26-Jul-17,SANTA BARBARA,42S09N33W17,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,102.709,MINERAL OIL,99.730439,14.21,A,G
NO,2017,12-Apr-17,SANTA BARBARA,42S06N32W07,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,139.7884,MINERAL OIL,135.7345364,38.68,A,G
NO,2017,6-Aug-17,SANTA BARBARA,42S04N25W18,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,23.4908,MINERAL OIL,22.8095668,3.25,A,G
NO,2017,6-Aug-17,SANTA BARBARA,42S04N25W18,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,25.2978,MINERAL OIL,24.5641638,3.5,A,G
NO,2017,11-Apr-17,SANTA BARBARA,42S06N33W11,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,59.9558,MINERAL OIL,58.2170818,11.06,A,G
NO,2017,4-Apr-17,SANTA BARBARA,42S07N32W31,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,83.1213,MINERAL OIL,80.7107823,23,A,G
NO,2017,4-Apr-17,SANTA BARBARA,42S06N33W15,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,351.7116,MINERAL OIL,341.5119636,97.32,A,G
NO,2017,6-Apr-17,SANTA BARBARA,42S06N34W01,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,126.3444,MINERAL OIL,122.6804124,34.96,A,G
NO,2017,6-Apr-17,SANTA BARBARA,42S07N33W31,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,85.0006,MINERAL OIL,82.5355826,23.51,A,G
NO,2017,20-Apr-17,SANTA BARBARA,42S08N31W30,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,138.4151,MINERAL OIL,134.4010621,19.15,A,G
NO,2017,11-May-17,SANTA BARBARA,42S06N31W17,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,43.3676,MINERAL OIL,42.1099396,12,A,G
NO,2017,13-Apr-17,SANTA BARBARA,42S06N33W10,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,5.1318,MINERAL OIL,4.9829778,0.57,A,G
NO,2017,2-Jun-17,SANTA BARBARA,42S06N31W17,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,43.3676,MINERAL OIL,42.1099396,12,A,G
NO,2017,29-Jun-17,SANTA BARBARA,42S07N31W35,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,130.1029,MINERAL OIL,126.3299159,12,A,G
NO,2017,20-Jul-17,SANTA BARBARA,42S07N31W35,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,130.1029,MINERAL OIL,126.3299159,12,A,G
NO,2017,2-Jun-17,SANTA BARBARA,42S04N26W14,"GRAPES, WINE",ORGANIC JMS STYLET-OIL,7.2279,MINERAL OIL,7.0182909,3,A,G
