ADJUVANT	YEAR	DATE	COUNTY_NAME	COMTRS	SITE_NAME	PRODUCT_NAME	POUNDS_PRODUCT_APPLIED	CHEMICAL_NAME	POUNDS_CHEMICAL_APPLIED	AMOUNT_TREATED	UNIT_TREATED	AERIAL_GROUND_INDICATOR
NO	2015	01-JUN-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR	1	SULFUR DIOXIDE	1			
NO	2015	01-JUN-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR	21	SULFUR DIOXIDE	21			
NO	2015	01-NOV-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR	4	SULFUR DIOXIDE	4			
NO	2015	01-NOV-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR	13	SULFUR DIOXIDE	13			
NO	2015	01-JAN-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR	4	SULFUR DIOXIDE	4			
NO	2015	01-MAR-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR	2	SULFUR DIOXIDE	2			
NO	2015	01-MAR-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR	13.2	SULFUR DIOXIDE	13.2			
NO	2015	01-JUL-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR	68	SULFUR DIOXIDE	68			
NO	2015	01-SEP-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR	2.5	SULFUR DIOXIDE	2.5			
NO	2015	01-DEC-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR		SULFUR DIOXIDE				
NO	2015	01-DEC-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR	11.25	SULFUR DIOXIDE	11.25			
NO	2015	01-NOV-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR	12	SULFUR DIOXIDE	12			
NO	2015	01-JAN-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR	1	SULFUR DIOXIDE	1			
NO	2015	01-JAN-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR	8	SULFUR DIOXIDE	8			
NO	2015	01-JAN-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR	.5	SULFUR DIOXIDE	.5			
NO	2015	01-FEB-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR	4	SULFUR DIOXIDE	4			
NO	2015	01-JUL-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	1.4	SULFUR DIOXIDE	1.386			
NO	2015	01-DEC-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	13	SULFUR DIOXIDE	12.87			
NO	2015	01-JAN-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	.25	SULFUR DIOXIDE	.2475			
NO	2015	01-JUN-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	1	SULFUR DIOXIDE	.99			
NO	2015	01-MAY-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	4	SULFUR DIOXIDE	3.96			
NO	2015	01-APR-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	38.5805	SULFUR DIOXIDE	38.194695			
NO	2015	01-APR-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	2.5	SULFUR DIOXIDE	2.475			
NO	2015	01-APR-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	2	SULFUR DIOXIDE	1.98			
NO	2015	01-DEC-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	3	SULFUR DIOXIDE	2.97			
NO	2015	01-FEB-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	2.3	SULFUR DIOXIDE	2.277			
NO	2015	01-JUN-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	6.6	SULFUR DIOXIDE	6.534			
NO	2015	01-NOV-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	2	SULFUR DIOXIDE	1.98			
NO	2015	01-DEC-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	6.2	SULFUR DIOXIDE	6.138			
NO	2015	01-DEC-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	3	SULFUR DIOXIDE	2.97			
NO	2015	01-FEB-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	3	SULFUR DIOXIDE	2.97			
NO	2015	01-JAN-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	1.2	SULFUR DIOXIDE	1.188			
NO	2015	01-MAR-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	1.4	SULFUR DIOXIDE	1.386			
NO	2015	01-MAY-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	1.8	SULFUR DIOXIDE	1.782			
NO	2015	01-OCT-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	1	SULFUR DIOXIDE	.99			
NO	2015	01-APR-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	1	SULFUR DIOXIDE	.99			
NO	2015	01-MAR-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	52.3593	SULFUR DIOXIDE	51.835707			
NO	2015	01-MAY-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	14.3299	SULFUR DIOXIDE	14.186601			
NO	2015	01-JUL-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	7.7161	SULFUR DIOXIDE	7.638939			
NO	2015	01-AUG-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	2.2	SULFUR DIOXIDE	2.178			
NO	2015	01-OCT-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	.8	SULFUR DIOXIDE	.792			
NO	2015	01-NOV-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	2	SULFUR DIOXIDE	1.98			
NO	2015	01-FEB-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	15.322	SULFUR DIOXIDE	15.16878			
NO	2015	01-JUL-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	3	SULFUR DIOXIDE	2.97			
NO	2015	01-JUN-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	17.6368	SULFUR DIOXIDE	17.460432			
NO	2015	01-AUG-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	4.4092	SULFUR DIOXIDE	4.365108			
NO	2015	01-SEP-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE		SULFUR DIOXIDE				
NO	2015	01-OCT-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	1.2	SULFUR DIOXIDE	1.188			
NO	2015	01-OCT-15	SANTA BARBARA	42	FUMIGATION, OTHER	THE FRUIT DOCTOR COMPRESSED SULFUR DIOXIDE	16.8	SULFUR DIOXIDE	16.632			
N/A	2015	27-JAN-15	SANTA BARBARA	42S08N33W19	GRAPES, WINE	FLAME	10.2521	N/A	N/A	18.81	A	G
N/A	2015	23-JAN-15	SANTA BARBARA	42S05N28W05	GRAPES, WINE	FLAME	3.9097	N/A	N/A	7.26	A	G
N/A	2015	17-FEB-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	28.2669	N/A	N/A	10.37	A	G
N/A	2015	05-FEB-15	SANTA BARBARA	42S07N33W36	GRAPES, WINE	GROUNDED-CA	79.0025	N/A	N/A	29.06	A	G
N/A	2015	21-JAN-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	12.3215	N/A	N/A	4.63	A	G
N/A	2015	22-JAN-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	13.7711	N/A	N/A	5.13	A	G
N/A	2015	20-MAR-15	SANTA BARBARA	42S07N33W29	GRAPES, WINE	GROUNDED-CA	93.4983	N/A	N/A	34.4	A	G
N/A	2015	03-JUN-15	SANTA BARBARA	42S07N33W29	GRAPES, WINE	GROUNDED-CA	130.4628	N/A	N/A	48.04	A	G
N/A	2015	10-NOV-15	SANTA BARBARA	42S08N33W24	GRAPES, WINE	GROUNDED-CA	211.7846	N/A	N/A	233.72	A	G
N/A	2015	29-JAN-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	7.2479	N/A	N/A	2.64	A	G
N/A	2015	22-JAN-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	29.7165	N/A	N/A	10.98	A	G
N/A	2015	24-JAN-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	21.019	N/A	N/A	7.71	A	G
N/A	2015	06-FEB-15	SANTA BARBARA	42S07N33W29	GRAPES, WINE	GROUNDED-CA	57.9835	N/A	N/A	21.27	A	G
N/A	2015	06-FEB-15	SANTA BARBARA	42S07N33W29	GRAPES, WINE	GROUNDED-CA	117.4165	N/A	N/A	43.22	A	G
N/A	2015	10-FEB-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	7.2479	N/A	N/A	2.64	A	G
N/A	2015	13-FEB-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	39.8636	N/A	N/A	14.67	A	G
N/A	2015	23-FEB-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	16.6702	N/A	N/A	6.12	A	G
N/A	2015	25-FEB-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	34.0653	N/A	N/A	12.4	A	G
N/A	2015	09-MAY-15	SANTA BARBARA	42S07N33W36	GRAPES, WINE	GROUNDED-CA	110.8934	N/A	N/A	40.79	A	G
N/A	2015	08-MAY-15	SANTA BARBARA	42S07N33W28	GRAPES, WINE	GROUNDED-CA	41.3132	N/A	N/A	15.33	A	G
N/A	2015	01-JUN-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	23.1934	N/A	N/A	8.61	A	G
N/A	2015	21-JAN-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	14.4959	N/A	N/A	5.32	A	G
N/A	2015	26-JAN-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	13.7711	N/A	N/A	5.17	A	G
N/A	2015	31-JAN-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	8.6975	N/A	N/A	3.33	A	G
N/A	2015	30-JAN-15	SANTA BARBARA	42S06N31W03	GRAPES, WINE	GROUNDED-CA	3.624	N/A	N/A	1.35	A	G
N/A	2015	07-MAR-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	3.2616	N/A	N/A	1.22	A	G
N/A	2015	05-MAR-15	SANTA BARBARA	42S06N31W02	GRAPES, WINE	GROUNDED-CA	7.0667	N/A	N/A	2.59	A	G
N/A	2015	03-FEB-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	29.7165	N/A	N/A	11.05	A	G
N/A	2015	10-FEB-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	8.6975	N/A	N/A	3.07	A	G
N/A	2015	25-FEB-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	17.395	N/A	N/A	6.48	A	G
N/A	2015	10-FEB-15	SANTA BARBARA	42S07N33W36	GRAPES, WINE	GROUNDED-CA	120.3157	N/A	N/A	44.19	A	G
N/A	2015	12-MAY-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	7.2479	N/A	N/A	2.7	A	G
N/A	2015	30-MAY-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	6.7043	N/A	N/A	2.44	A	G
N/A	2015	23-NOV-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	24.643	N/A	N/A	9.15	A	G
N/A	2015	13-JAN-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	3.624	N/A	N/A	1.31	A	G
N/A	2015	05-MAR-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	10.1471	N/A	N/A	3.71	A	G
N/A	2015	03-JUN-15	SANTA BARBARA	42S07N33W36	GRAPES, WINE	GROUNDED-CA	86.9752	N/A	N/A	31.98	A	G
N/A	2015	31-JAN-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	9.4223	N/A	N/A	3.57	A	G
N/A	2015	05-JAN-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	15.2207	N/A	N/A	5.51	A	G
N/A	2015	19-JAN-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	18.8446	N/A	N/A	6.85	A	G
N/A	2015	17-APR-15	SANTA BARBARA	42S08N32W35	GRAPES, WINE	GROUNDED-CA	62.1873	N/A	N/A	42.88	A	G
N/A	2015	09-MAR-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	8.6975	N/A	N/A	3.07	A	G
N/A	2015	02-FEB-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	22.4686	N/A	N/A	9.24	A	G
N/A	2015	28-APR-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	21.019	N/A	N/A	7.75	A	G
N/A	2015	14-MAY-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	13.7711	N/A	N/A	5.14	A	G
N/A	2015	14-JAN-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	10.1471	N/A	N/A	3.71	A	G
N/A	2015	07-MAR-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	8.6975	N/A	N/A	3.33	A	G
N/A	2015	07-MAR-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	9.4223	N/A	N/A	3.57	A	G
N/A	2015	26-MAR-15	SANTA BARBARA	42S07N33W36	GRAPES, WINE	GROUNDED-CA	39.1388	N/A	N/A	14.43	A	G
N/A	2015	05-FEB-15	SANTA BARBARA	42S07N33W28	GRAPES, WINE	GROUNDED-CA	41.3132	N/A	N/A	15.33	A	G
N/A	2015	11-FEB-15	SANTA BARBARA	42S06N31W02	GRAPES, WINE	GROUNDED-CA	7.0667	N/A	N/A	2.59	A	G
N/A	2015	25-FEB-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	37.6893	N/A	N/A	13.93	A	G
N/A	2015	23-MAY-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	21.019	N/A	N/A	7.75	A	G
N/A	2015	09-OCT-15	SANTA BARBARA	42S08N33W23	GRAPES, WINE	GROUNDED-CA	13.9885	N/A	N/A	15.47	A	G
N/A	2015	03-FEB-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	28.9917	N/A	N/A	10.56	A	G
N/A	2015	13-FEB-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	14.4959	N/A	N/A	5.36	A	G
N/A	2015	04-MAR-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	1.2684	N/A	N/A	.45	A	G
N/A	2015	29-MAY-15	SANTA BARBARA	42S07N33W29	GRAPES, WINE	GROUNDED-CA	130.4628	N/A	N/A	48.04	A	G
N/A	2015	20-MAY-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	34.0653	N/A	N/A	12.4	A	G
N/A	2015	01-JUN-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	28.9917	N/A	N/A	2.7	A	G
N/A	2015	02-JUN-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	14.4959	N/A	N/A	5.32	A	G
N/A	2015	03-JUN-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	13.0463	N/A	N/A	4.75	A	G
N/A	2015	23-JUN-15	SANTA BARBARA	42S07N31W04	GRAPES, WINE	GROUNDED-CA	8.6975	N/A	N/A	3.07	A	G
N/A	2015	21-OCT-15	SANTA BARBARA	42S09N24W29	GRAPES, WINE	GROUNDED-W	21.2787	N/A	N/A	24.93	A	G
N/A	2015	29-OCT-15	SANTA BARBARA	42S09N24W29	GRAPES, WINE	GROUNDED-W	46.0682	N/A	N/A	53.48	A	G
N/A	2015	28-OCT-15	SANTA BARBARA	42S09N24W29	GRAPES, WINE	GROUNDED-W	75.186	N/A	N/A	86.37	A	G
N/A	2015	30-OCT-15	SANTA BARBARA	42S09N24W31	GRAPES, WINE	GROUNDED-W	26.3499	N/A	N/A	30.1	A	G
N/A	2015	23-OCT-15	SANTA BARBARA	42S09N24W29	GRAPES, WINE	GROUNDED-W	9.0743	N/A	N/A	10.5	A	G
N/A	2015	03-NOV-15	SANTA BARBARA	42S09N24W32	GRAPES, WINE	GROUNDED-W	17.192	N/A	N/A	24.64	A	G
N/A	2015	30-OCT-15	SANTA BARBARA	42S09N24W29	GRAPES, WINE	GROUNDED-W	8.257	N/A	N/A	9.55	A	G
N/A	2015	21-OCT-15	SANTA BARBARA	42S09N24W31	GRAPES, WINE	GROUNDED-W	26.2106	N/A	N/A	30.71	A	G
N/A	2015	21-OCT-15	SANTA BARBARA	42S09N24W32	GRAPES, WINE	GROUNDED-W	52.6162	N/A	N/A	61.49	A	G
N/A	2015	22-OCT-15	SANTA BARBARA	42S09N24W32	GRAPES, WINE	GROUNDED-W	29.0991	N/A	N/A	33.92	A	G
N/A	2015	03-NOV-15	SANTA BARBARA	42S09N24W32	GRAPES, WINE	GROUNDED-W	39.4459	N/A	N/A	56.78	A	G
N/A	2015	29-OCT-15	SANTA BARBARA	42S09N24W29	GRAPES, WINE	GROUNDED-W	63.8082	N/A	N/A	72.88	A	G
N/A	2015	27-OCT-15	SANTA BARBARA	42S09N24W31	GRAPES, WINE	GROUNDED-W	4.7461	N/A	N/A	5.8	A	G
N/A	2015	15-OCT-15	SANTA BARBARA	42S09N24W29	GRAPES, WINE	GROUNDED-W	84.5111	N/A	N/A	98.55	A	G
N/A	2015	23-OCT-15	SANTA BARBARA	42S09N24W32	GRAPES, WINE	GROUNDED-W	16.5976	N/A	N/A	24.01	A	G
N/A	2015	27-OCT-15	SANTA BARBARA	42S09N24W32	GRAPES, WINE	GROUNDED-W	29.0806	N/A	N/A	44.45	A	G
N/A	2015	12-JUN-15	SANTA BARBARA	42S07N33W31	GRAPES, WINE	MILLER NU FILM P	1.0007	N/A	N/A	4.25	A	G
N/A	2015	12-JUL-15	SANTA BARBARA	42S06N34W01	GRAPES, WINE	MILLER NU FILM P	8.3906	N/A	N/A	35	A	G
N/A	2015	12-JUN-15	SANTA BARBARA	42S06N34W01	GRAPES, WINE	MILLER NU FILM P	8.3906	N/A	N/A	35	A	G
N/A	2015	18-MAR-15	SANTA BARBARA	42S09N33W03	GRAPES, WINE	MILLER NU FILM P	8.5397	N/A	N/A	35	A	G
N/A	2015	02-APR-15	SANTA BARBARA	42S09N33W03	GRAPES, WINE	MILLER NU FILM P	8.5998	N/A	N/A	35	A	G
NO	2015	24-MAR-15	SANTA BARBARA	42S08N32W21	GRAPES, WINE	OMNI SUPREME SPRAY	179.8395	MINERAL OIL	176.24271	49.85	A	G
NO	2015	25-JUN-15	SANTA BARBARA	42S08N32W21	GRAPES, WINE	OMNI SUPREME SPRAY	457.0651	MINERAL OIL	447.923798	168.95	A	G
NO	2015	02-APR-15	SANTA BARBARA	42S08N32W21	GRAPES, WINE	OMNI SUPREME SPRAY	658.8345	MINERAL OIL	645.65781	182.65	A	G
NO	2015	10-MAR-15	SANTA BARBARA	42S08N32W21	GRAPES, WINE	OMNI SUPREME SPRAY	449.5628	MINERAL OIL	440.571544	166.18	A	G
NO	2015	06-MAR-15	SANTA BARBARA	42S08N32W21	GRAPES, WINE	OMNI SUPREME SPRAY	490.8977	MINERAL OIL	481.079746	181.47	A	G
NO	2015	30-APR-15	SANTA BARBARA	42S07N33W22	GRAPES, WINE	ORGANIC JMS STYLET-OIL	151.7868	MINERAL OIL	147.3849828	21	A	G
NO	2015	24-MAR-15	SANTA BARBARA	42S07N33W36	GRAPES, WINE	ORGANIC JMS STYLET-OIL	16.2629	MINERAL OIL	15.7912759	4.5	A	G
NO	2015	10-APR-15	SANTA BARBARA	42S06N33W15	GRAPES, WINE	ORGANIC JMS STYLET-OIL	37.9467	MINERAL OIL	36.8462457	10.49	A	G
NO	2015	11-APR-15	SANTA BARBARA	42S06N33W15	GRAPES, WINE	ORGANIC JMS STYLET-OIL	26.8879	MINERAL OIL	26.1081509	7.44	A	G
NO	2015	13-APR-15	SANTA BARBARA	42S06N33W15	GRAPES, WINE	ORGANIC JMS STYLET-OIL	6.722	MINERAL OIL	6.527062	1.85	A	G
NO	2015	24-MAR-15	SANTA BARBARA	42S08N32W25	GRAPES, WINE	ORGANIC JMS STYLET-OIL	11.131	MINERAL OIL	10.808201	3.09	A	G
NO	2015	01-MAY-15	SANTA BARBARA	42S07N34W13	GRAPES, WINE	ORGANIC JMS STYLET-OIL	.2891	MINERAL OIL	.2807161	.07	A	G
NO	2015	01-MAY-15	SANTA BARBARA	42S07N34W13	GRAPES, WINE	ORGANIC JMS STYLET-OIL	6.1437	MINERAL OIL	5.9655327	1.7	A	G
NO	2015	01-MAY-15	SANTA BARBARA	42S07N34W13	GRAPES, WINE	ORGANIC JMS STYLET-OIL	5.0596	MINERAL OIL	4.9128716	1.4	A	G
NO	2015	02-MAY-15	SANTA BARBARA	42S07N34W13	GRAPES, WINE	ORGANIC JMS STYLET-OIL	3.6862	MINERAL OIL	3.5793002	1.01	A	G
NO	2015	30-APR-15	SANTA BARBARA	42S06N32W17	GRAPES, WINE	ORGANIC JMS STYLET-OIL	60.7689	MINERAL OIL	59.0066019	11.21	A	G
NO	2015	19-MAY-15	SANTA BARBARA	42S07N31W28	GRAPES, WINE	ORGANIC JMS STYLET-OIL	108.4191	MINERAL OIL	105.2749461	30	A	G
NO	2015	02-JUN-15	SANTA BARBARA	42S07N31W28	GRAPES, WINE	ORGANIC JMS STYLET-OIL	216.8382	MINERAL OIL	210.5498922	30	A	G
NO	2015	09-MAY-15	SANTA BARBARA	42S07N32W32	GRAPES, WINE	ORGANIC JMS STYLET-OIL	72.2794	MINERAL OIL	70.1832974	40	A	G
NO	2015	17-JUN-15	SANTA BARBARA	42S07N31W28	GRAPES, WINE	ORGANIC JMS STYLET-OIL	216.8382	MINERAL OIL	210.5498922	30	A	G
NO	2015	30-JUN-15	SANTA BARBARA	42S07N31W28	GRAPES, WINE	ORGANIC JMS STYLET-OIL	325.2573	MINERAL OIL	315.8248383	30	A	G
NO	2015	06-JUL-15	SANTA BARBARA	42S08N31W30	GRAPES, WINE	ORGANIC JMS STYLET-OIL	138.4151	MINERAL OIL	134.4010621	19.15	A	G
NO	2015	01-JUN-15	SANTA BARBARA	42S07N30W30	GRAPES, WINE	ORGANIC JMS STYLET-OIL	3.3881	MINERAL OIL	3.2898451	1.5	A	G
NO	2015	30-MAY-15	SANTA BARBARA	42S04N25W18	GRAPES, WINE	ORGANIC JMS STYLET-OIL	25.2978	MINERAL OIL	24.5641638	3.5	A	G
NO	2015	30-MAY-15	SANTA BARBARA	42S04N25W18	GRAPES, WINE	ORGANIC JMS STYLET-OIL	21.6838	MINERAL OIL	21.0549698	3.25	A	G
NO	2015	25-MAR-15	SANTA BARBARA	42S06N31W02	GRAPES, WINE	ORGANIC JMS STYLET-OIL	21.6838	MINERAL OIL	21.0549698	3	A	G
NO	2015	09-APR-15	SANTA BARBARA	42S08N32W01	GRAPES, WINE	ORGANIC JMS STYLET-OIL	12.0707	MINERAL OIL	11.7206497	3.34	A	G
NO	2015	09-APR-15	SANTA BARBARA	42S08N32W01	GRAPES, WINE	ORGANIC JMS STYLET-OIL	3.4694	MINERAL OIL	3.3687874	.96	A	G
NO	2015	12-MAY-15	SANTA BARBARA	42S07N33W07	GRAPES, WINE	ORGANIC JMS STYLET-OIL	5.421	MINERAL OIL	5.263791	.75	A	G
NO	2015	12-MAY-15	SANTA BARBARA	42S06N31W14	GRAPES, WINE	ORGANIC JMS STYLET-OIL	14.4559	MINERAL OIL	14.0366789	2	A	G
NO	2015	09-APR-15	SANTA BARBARA	42S06N33W15	GRAPES, WINE	ORGANIC JMS STYLET-OIL	37.0071	MINERAL OIL	35.9338941	10.24	A	G
NO	2015	09-APR-15	SANTA BARBARA	42S06N33W15	GRAPES, WINE	ORGANIC JMS STYLET-OIL	12.2152	MINERAL OIL	11.8609592	3.39	A	G
NO	2015	09-APR-15	SANTA BARBARA	42S06N33W15	GRAPES, WINE	ORGANIC JMS STYLET-OIL	7.9507	MINERAL OIL	7.7201297	2.21	A	G
NO	2015	09-APR-15	SANTA BARBARA	42S06N33W15	GRAPES, WINE	ORGANIC JMS STYLET-OIL	14.0222	MINERAL OIL	13.6155562	3.87	A	G
NO	2015	24-MAR-15	SANTA BARBARA	42S08N32W25	GRAPES, WINE	ORGANIC JMS STYLET-OIL	2.2407	MINERAL OIL	2.1757197	.62	A	G
NO	2015	24-MAR-15	SANTA BARBARA	42S08N32W25	GRAPES, WINE	ORGANIC JMS STYLET-OIL	5.5655	MINERAL OIL	5.4041005	1.53	A	G
NO	2015	01-MAY-15	SANTA BARBARA	42S07N34W13	GRAPES, WINE	ORGANIC JMS STYLET-OIL	8.2399	MINERAL OIL	8.0009429	2.27	A	G
NO	2015	01-MAY-15	SANTA BARBARA	42S07N34W13	GRAPES, WINE	ORGANIC JMS STYLET-OIL	6.3606	MINERAL OIL	6.1761426	1.75	A	G
NO	2015	02-MAY-15	SANTA BARBARA	42S07N34W13	GRAPES, WINE	ORGANIC JMS STYLET-OIL	3.8308	MINERAL OIL	3.7197068	1.06	A	G
NO	2015	29-MAY-15	SANTA BARBARA	42S06N31W14	GRAPES, WINE	ORGANIC JMS STYLET-OIL	14.4559	MINERAL OIL	14.0366789	2	A	G
